Transaction_ID,Date,Time,Outlet,Category,Product_Name,Quantity_Sold,Unit_Price_RM,Total_Revenue_RM,Payment_Method,Weather_Condition
TXN-5707,2026-03-14,10:59,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Cloudy
TXN-5763,2026-03-14,11:04,Puncak Alam,Milk-based,Latte,4,11.0,44.0,QR,Sunny
TXN-5754,2026-03-14,11:15,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Sunny
TXN-5700,2026-03-14,11:16,Putrajaya,Milk-based,Mocha,2,12.0,24.0,QR,Cloudy
TXN-5782,2026-03-14,11:32,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-5692,2026-03-14,11:36,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Cloudy
TXN-5729,2026-03-14,11:41,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Cloudy
TXN-5678,2026-03-14,11:47,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash,Cloudy
TXN-5736,2026-03-14,11:58,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Sunny
TXN-5757,2026-03-14,12:03,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-5698,2026-03-14,12:12,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Cloudy
TXN-5756,2026-03-14,12:14,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-5780,2026-03-14,12:14,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Sunny
TXN-5703,2026-03-14,12:19,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Cloudy
TXN-5720,2026-03-14,12:38,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR,Cloudy
TXN-5737,2026-03-14,12:40,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-5766,2026-03-14,12:40,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-5718,2026-03-14,12:54,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Cloudy
TXN-5674,2026-03-14,13:00,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Cloudy
TXN-5749,2026-03-14,13:13,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR,Sunny
TXN-5695,2026-03-14,13:14,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Cloudy
TXN-5667,2026-03-14,13:18,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Cloudy
TXN-5684,2026-03-14,13:23,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR,Cloudy
TXN-5745,2026-03-14,13:33,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-5669,2026-03-14,13:36,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Cloudy
TXN-5714,2026-03-14,13:45,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Cloudy
TXN-5690,2026-03-14,13:58,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Cloudy
TXN-5738,2026-03-14,14:14,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-5741,2026-03-14,14:16,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-5775,2026-03-14,14:23,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-5773,2026-03-14,14:29,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-5784,2026-03-14,14:38,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-5739,2026-03-14,14:43,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-5706,2026-03-14,14:51,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Cloudy
TXN-5751,2026-03-14,14:55,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,Cash,Sunny
TXN-5781,2026-03-14,15:11,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Sunny
TXN-5742,2026-03-14,15:35,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-5786,2026-03-14,15:46,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-5699,2026-03-14,15:48,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Cloudy
TXN-5711,2026-03-14,15:49,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Cloudy
TXN-5760,2026-03-14,16:03,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-5677,2026-03-14,16:07,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Cloudy
TXN-5713,2026-03-14,16:08,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Cloudy
TXN-5715,2026-03-14,16:12,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Cloudy
TXN-5765,2026-03-14,16:18,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,Cash,Sunny
TXN-5668,2026-03-14,16:24,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Cloudy
TXN-5731,2026-03-14,16:30,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Cloudy
TXN-5705,2026-03-14,16:31,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Cloudy
TXN-5759,2026-03-14,16:31,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-5693,2026-03-14,16:53,Putrajaya,Milk-based,Mocha,3,12.0,36.0,QR,Cloudy
TXN-5768,2026-03-14,16:56,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Sunny
TXN-5764,2026-03-14,17:04,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-5723,2026-03-14,17:08,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Cloudy
TXN-5673,2026-03-14,17:15,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Cloudy
TXN-5772,2026-03-14,17:15,Puncak Alam,Espresso-based,Americano,4,9.0,36.0,QR,Sunny
TXN-5717,2026-03-14,17:22,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Cloudy
TXN-5753,2026-03-14,17:23,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-5681,2026-03-14,17:34,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Cloudy
TXN-5704,2026-03-14,17:35,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Cloudy
TXN-5767,2026-03-14,17:46,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Sunny
TXN-5761,2026-03-14,17:50,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-5777,2026-03-14,17:59,Puncak Alam,Milk-based,Caramel Macchiato,3,13.0,39.0,QR,Sunny
TXN-5783,2026-03-14,18:03,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-5719,2026-03-14,18:07,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Cloudy
TXN-5744,2026-03-14,18:08,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Sunny
TXN-5671,2026-03-14,18:15,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Cloudy
TXN-5691,2026-03-14,18:16,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Cloudy
TXN-5686,2026-03-14,18:17,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Cloudy
TXN-5726,2026-03-14,18:17,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Cloudy
TXN-5740,2026-03-14,18:22,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash,Sunny
TXN-5728,2026-03-14,18:25,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Cloudy
TXN-5701,2026-03-14,18:34,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Cloudy
TXN-5710,2026-03-14,18:35,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Cloudy
TXN-5732,2026-03-14,18:39,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Cloudy
TXN-5661,2026-03-14,18:54,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Cloudy
TXN-5779,2026-03-14,19:00,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-5679,2026-03-14,19:08,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Cloudy
TXN-5793,2026-03-14,19:15,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR,Sunny
TXN-5771,2026-03-14,19:16,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-5688,2026-03-14,19:19,Putrajaya,Milk-based,Cappuccino,3,11.0,33.0,QR,Cloudy
TXN-5696,2026-03-14,19:23,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Cloudy
TXN-5778,2026-03-14,19:44,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR,Sunny
TXN-5665,2026-03-14,19:46,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Cloudy
TXN-5789,2026-03-14,19:51,Puncak Alam,Milk-based,Caramel Macchiato,4,13.0,52.0,Cash,Sunny
TXN-5734,2026-03-14,19:56,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,Cash,Sunny
TXN-5697,2026-03-14,19:59,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Cloudy
TXN-5769,2026-03-14,19:59,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Sunny
TXN-5670,2026-03-14,20:01,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Cloudy
TXN-5758,2026-03-14,20:20,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,QR,Sunny
TXN-5708,2026-03-14,20:23,Putrajaya,Milk-based,Caramel Macchiato,3,13.0,39.0,Cash,Cloudy
TXN-5672,2026-03-14,20:25,Putrajaya,Milk-based,Mocha,2,12.0,24.0,Cash,Cloudy
TXN-5762,2026-03-14,20:47,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-5794,2026-03-14,20:47,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Sunny
TXN-5702,2026-03-14,21:03,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Cloudy
TXN-5724,2026-03-14,21:04,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Cloudy
TXN-5791,2026-03-14,21:23,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,Cash,Sunny
TXN-5663,2026-03-14,21:25,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash,Cloudy
TXN-5694,2026-03-14,21:35,Putrajaya,Milk-based,Mocha,2,12.0,24.0,QR,Cloudy
TXN-5660,2026-03-14,21:41,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Cloudy
TXN-5746,2026-03-14,21:54,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-5788,2026-03-14,21:55,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-5892,2026-03-15,08:03,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-5886,2026-03-15,08:17,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-5795,2026-03-15,08:26,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Raining
TXN-5880,2026-03-15,08:38,Puncak Alam,Espresso-based,Espresso,3,7.0,21.0,QR,Raining
TXN-5853,2026-03-15,08:39,Putrajaya,Milk-based,Latte,2,11.0,22.0,Cash,Raining
TXN-5858,2026-03-15,08:41,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-5845,2026-03-15,08:49,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR,Raining
TXN-5889,2026-03-15,08:58,Puncak Alam,Milk-based,Cappuccino,3,11.0,33.0,QR,Raining
TXN-5819,2026-03-15,09:00,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-5905,2026-03-15,09:12,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-5851,2026-03-15,09:17,Putrajaya,Milk-based,Mocha,3,12.0,36.0,QR,Raining
TXN-5814,2026-03-15,09:25,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-5904,2026-03-15,09:35,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-5908,2026-03-15,09:35,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Raining
TXN-5844,2026-03-15,10:18,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Raining
TXN-5805,2026-03-15,10:19,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Raining
TXN-5883,2026-03-15,10:23,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash,Raining
TXN-5833,2026-03-15,10:37,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-5812,2026-03-15,10:39,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-5899,2026-03-15,10:39,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR,Raining
TXN-5859,2026-03-15,11:02,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-5802,2026-03-15,11:04,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-5868,2026-03-15,11:05,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-5894,2026-03-15,11:14,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Raining
TXN-5811,2026-03-15,11:18,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-5823,2026-03-15,11:28,Putrajaya,Milk-based,Cappuccino,3,11.0,33.0,QR,Raining
TXN-5832,2026-03-15,11:32,Putrajaya,Espresso-based,Americano,2,9.0,18.0,Cash,Raining
TXN-5910,2026-03-15,11:39,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-5900,2026-03-15,11:40,Puncak Alam,Espresso-based,Americano,3,9.0,27.0,QR,Raining
TXN-5821,2026-03-15,11:51,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-5873,2026-03-15,11:53,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-5831,2026-03-15,12:07,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-5852,2026-03-15,12:08,Putrajaya,Espresso-based,Americano,2,9.0,18.0,QR,Raining
TXN-5798,2026-03-15,12:17,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash,Raining
TXN-5839,2026-03-15,12:34,Putrajaya,Espresso-based,Americano,2,9.0,18.0,Cash,Raining
TXN-5817,2026-03-15,12:54,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-5902,2026-03-15,12:54,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-5842,2026-03-15,13:01,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Raining
TXN-5846,2026-03-15,13:03,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-5864,2026-03-15,13:05,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-5882,2026-03-15,13:06,Puncak Alam,Espresso-based,Espresso,3,7.0,21.0,QR,Raining
TXN-5876,2026-03-15,13:12,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Raining
TXN-5862,2026-03-15,13:14,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash,Raining
TXN-5867,2026-03-15,13:17,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-5861,2026-03-15,13:19,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-5877,2026-03-15,13:20,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Raining
TXN-5843,2026-03-15,13:21,Putrajaya,Milk-based,Latte,4,11.0,44.0,QR,Raining
TXN-5875,2026-03-15,13:22,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash,Raining
TXN-5820,2026-03-15,13:28,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,QR,Raining
TXN-5822,2026-03-15,13:29,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash,Raining
TXN-5903,2026-03-15,13:31,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-5825,2026-03-15,13:32,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-5800,2026-03-15,13:39,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-5824,2026-03-15,13:41,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-5863,2026-03-15,13:45,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash,Raining
TXN-5898,2026-03-15,13:48,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-5850,2026-03-15,14:07,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-5885,2026-03-15,14:13,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash,Raining
TXN-5896,2026-03-15,14:19,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-5830,2026-03-15,14:20,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Raining
TXN-5871,2026-03-15,14:23,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-5884,2026-03-15,14:33,Puncak Alam,Milk-based,Caramel Macchiato,4,13.0,52.0,QR,Raining
TXN-5890,2026-03-15,14:41,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-5806,2026-03-15,14:45,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Raining
TXN-5907,2026-03-15,14:46,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-5866,2026-03-15,14:55,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,QR,Raining
TXN-5797,2026-03-15,14:56,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-5841,2026-03-15,14:59,Putrajaya,Milk-based,Mocha,2,12.0,24.0,QR,Raining
TXN-5809,2026-03-15,15:03,Putrajaya,Milk-based,Mocha,2,12.0,24.0,Cash,Raining
TXN-5909,2026-03-15,15:16,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Raining
TXN-5834,2026-03-15,15:24,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-5897,2026-03-15,15:26,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-5808,2026-03-15,15:36,Putrajaya,Espresso-based,Espresso,3,7.0,21.0,QR,Raining
TXN-5837,2026-03-15,15:40,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-5865,2026-03-15,15:41,Puncak Alam,Milk-based,Caramel Macchiato,3,13.0,39.0,QR,Raining
TXN-5799,2026-03-15,15:44,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-5901,2026-03-15,15:54,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,Cash,Raining
TXN-5893,2026-03-15,15:56,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Raining
TXN-5856,2026-03-15,16:04,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Raining
TXN-5836,2026-03-15,16:06,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,QR,Raining
TXN-5895,2026-03-15,16:11,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-5826,2026-03-15,16:12,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-5860,2026-03-15,16:21,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-5835,2026-03-15,16:33,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Raining
TXN-5838,2026-03-15,16:38,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-5848,2026-03-15,16:58,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Raining
TXN-5879,2026-03-15,16:58,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,Cash,Raining
TXN-5828,2026-03-15,17:09,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR,Raining
TXN-5818,2026-03-15,17:33,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Raining
TXN-5891,2026-03-15,17:45,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,Cash,Raining
TXN-5857,2026-03-15,17:58,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-5874,2026-03-15,18:01,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash,Raining
TXN-5807,2026-03-15,18:14,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-5869,2026-03-15,18:22,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-5854,2026-03-15,18:26,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Raining
TXN-5801,2026-03-15,18:27,Putrajaya,Espresso-based,Americano,2,9.0,18.0,QR,Raining
TXN-5813,2026-03-15,18:36,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR,Raining
TXN-5815,2026-03-15,18:50,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Raining
TXN-5887,2026-03-15,19:00,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-5816,2026-03-15,19:15,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,Cash,Raining
TXN-5829,2026-03-15,19:18,Putrajaya,Milk-based,Mocha,3,12.0,36.0,QR,Raining
TXN-5881,2026-03-15,19:23,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR,Raining
TXN-5803,2026-03-15,19:38,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-5878,2026-03-15,19:58,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-5847,2026-03-15,19:59,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Raining
TXN-5855,2026-03-15,19:59,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR,Raining
TXN-5827,2026-03-15,20:02,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash,Raining
TXN-5840,2026-03-15,20:32,Putrajaya,Espresso-based,Americano,3,9.0,27.0,QR,Raining
TXN-5804,2026-03-15,20:36,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-5872,2026-03-15,20:45,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Raining
TXN-5849,2026-03-15,20:56,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash,Raining
TXN-5870,2026-03-15,21:12,Puncak Alam,Milk-based,Caramel Macchiato,3,13.0,39.0,Cash,Raining
TXN-5888,2026-03-15,21:16,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR,Raining
TXN-5796,2026-03-15,21:19,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Raining
TXN-5906,2026-03-15,21:20,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Raining
TXN-5810,2026-03-15,21:36,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Raining
TXN-5953,2026-03-16,08:06,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR,Cloudy
TXN-5948,2026-03-16,08:07,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR,Cloudy
TXN-5998,2026-03-16,08:15,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-5963,2026-03-16,08:20,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-5942,2026-03-16,08:33,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash,Cloudy
TXN-5930,2026-03-16,08:35,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR,Cloudy
TXN-5969,2026-03-16,08:50,Puncak Alam,Espresso-based,Espresso,3,7.0,21.0,QR,Sunny
TXN-5983,2026-03-16,08:57,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR,Sunny
TXN-5951,2026-03-16,09:09,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash,Cloudy
TXN-5986,2026-03-16,09:17,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-6024,2026-03-16,09:22,Puncak Alam,Milk-based,Latte,3,11.0,33.0,Cash,Sunny
TXN-5985,2026-03-16,09:35,Puncak Alam,Milk-based,Mocha,4,12.0,48.0,QR,Sunny
TXN-5987,2026-03-16,09:45,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR,Sunny
TXN-5924,2026-03-16,09:47,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash,Cloudy
TXN-5944,2026-03-16,09:47,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR,Cloudy
TXN-6032,2026-03-16,09:49,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR,Sunny
TXN-5927,2026-03-16,10:04,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,QR,Cloudy
TXN-5943,2026-03-16,10:07,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash,Cloudy
TXN-5971,2026-03-16,10:13,Puncak Alam,Milk-based,Mocha,3,12.0,36.0,QR,Sunny
TXN-5988,2026-03-16,10:17,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR,Sunny
TXN-6020,2026-03-16,10:35,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR,Sunny
TXN-6014,2026-03-16,10:36,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-5974,2026-03-16,10:37,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash,Sunny
TXN-6027,2026-03-16,10:47,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Sunny
TXN-5991,2026-03-16,10:50,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR,Sunny
TXN-6022,2026-03-16,10:53,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,Cash,Sunny
TXN-5949,2026-03-16,11:02,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR,Cloudy
